artist_name,artist_popularity,artist_followers,artist_image_url,track_name,duration_min,popularity,release_date,genres,collaborators,album_cover_url,date_gathered,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Billie Eilish,96,101571434,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,when the party's over,3.27,83,2019-03-29,"['art pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,2024-11-04,Top Track,0.367,0.111,4.0,-14.084,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077.0,4.0
Billie Eilish,96,101571434,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,BLUE,5.72,83,2024-05-17,"['art pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,2024-11-04,Top Track,0.349,0.337,7.0,-10.671,1.0,0.0407,0.29,0.172,0.139,0.0365,142.01,343120.0,4.0
Billie Eilish,96,101571434,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,Guess featuring billie eilish,2.39,80,2024-10-11,"['art pop', 'pop']",['Charli xcx'],https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47,2024-11-04,Top Track,0.78,0.713,0.0,-4.493,1.0,0.0888,0.0167,0.206,0.144,0.615,130.034,143331.0,4.0
Billie Eilish,96,101571434,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,ocean eyes,3.34,72,2016-11-18,"['art pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b2732cafcdd985630d72594ecc49,2024-11-04,Top Track,0.475,0.37,4.0,-7.725,0.0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Crazy In Love (feat. Jay-Z),3.94,77,2003-06-24,"['pop', 'r&b']",['JAY-Z'],https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1,2024-11-04,Top Track,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,CUFF IT,3.76,74,2022-07-29,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,2024-11-04,Top Track,0.78,0.689,7.0,-5.668,1.0,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,TEXAS HOLD 'EM,3.89,73,2024-03-29,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,2024-11-04,Top Track,0.727,0.711,2.0,-6.549,1.0,0.078,0.582,0.0,0.158,0.375,110.012,233457.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Haunted,6.15,72,2014-11-24,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3,2024-11-04,Top Track,0.313,0.533,1.0,-9.416,0.0,0.166,0.103,0.00635,0.507,0.311,66.93,369040.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Diva,3.34,71,2008-11-14,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,2024-11-04,Top Track,0.875,0.551,6.0,-6.744,0.0,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Beautiful Liar,3.33,67,2007-05-29,"['pop', 'r&b']",['Shakira'],https://i.scdn.co/image/ab67616d0000b273026e88f624dfb96f2e1ef10b,2024-11-04,Top Track,0.764,0.751,8.0,-3.74,1.0,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Irreplaceable,3.79,65,2006-09-04,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b273632e4eafb2ffba59a2ae4500,2024-11-04,Top Track,0.576,0.697,10.0,-4.192,1.0,0.326,0.0286,1.15e-06,0.167,0.501,175.906,227667.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Halo,4.36,64,2008-11-14,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,2024-11-04,Top Track,0.508,0.72,11.0,-5.908,0.0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,Single Ladies (Put a Ring on It),3.22,63,2008-11-14,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,2024-11-04,Top Track,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.188,0.272,193.437,193213.0,4.0
Beyoncé,87,38869954,https://i.scdn.co/image/ab6761610000e5eb247f44069c0bd1781df2f785,If I Were a Boy,4.15,63,2008-11-14,"['pop', 'r&b']",[],https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,2024-11-04,Top Track,0.632,0.518,6.0,-6.126,1.0,0.0313,0.107,0.0,0.354,0.427,90.007,249147.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,I Had Some Help (Feat. Morgan Wallen),2.97,85,2024-08-15,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Morgan Wallen'],https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0,2024-11-04,Top Track,0.644,0.874,0.0,-4.723,1.0,0.0265,0.0113,0.0,0.227,0.753,128.017,178206.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Fortnight (feat. Post Malone),3.82,85,2024-04-18,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Taylor Swift'],https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33,2024-11-04,Top Track,0.504,0.386,11.0,-10.976,1.0,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,228965.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Circles,3.59,84,2019-09-06,"['dfw rap', 'melodic rap', 'pop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,2024-11-04,Top Track,0.695,0.763,0.0,-3.497,1.0,0.0396,0.189,0.00242,0.0863,0.551,120.042,215280.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Sunflower - Spider-Man: Into the Spider-Verse,2.63,82,2019-09-06,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Swae Lee'],https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,2024-11-04,Top Track,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,rockstar (feat. 21 Savage),3.64,80,2018-04-27,"['dfw rap', 'melodic rap', 'pop', 'rap']",['21 Savage'],https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,2024-11-04,Top Track,0.585,0.52,5.0,-6.136,0.0,0.0713,0.124,7.75e-05,0.131,0.129,159.798,218147.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Dial Drunk (with Post Malone),3.56,80,2023-07-18,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Noah Kahan'],https://i.scdn.co/image/ab67616d0000b273f519f148d88bf65074b4a3a9,2024-11-04,Top Track,0.669,0.606,8.0,-7.193,1.0,0.0292,0.124,0.0,0.112,0.69,112.108,213817.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Guy For That (Feat. Luke Combs),2.73,79,2024-08-15,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Luke Combs'],https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0,2024-11-04,Top Track,0.611,0.911,8.0,-4.106,1.0,0.0647,0.0061,0.0,0.135,0.495,119.986,164011.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Congratulations,3.67,78,2016-12-09,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Quavo'],https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41,2024-11-04,Top Track,0.63,0.804,6.0,-4.183,1.0,0.0364,0.215,0.0,0.253,0.492,123.146,220293.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Better Now,3.85,77,2018-04-27,"['dfw rap', 'melodic rap', 'pop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,2024-11-04,Top Track,0.674,0.578,10.0,-5.804,1.0,0.0408,0.331,0.0,0.135,0.34,145.07,231267.0,4.0
Post Malone,91,45689243,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0,Pour Me A Drink (Feat. Blake Shelton),3.25,75,2024-08-15,"['dfw rap', 'melodic rap', 'pop', 'rap']",['Blake Shelton'],https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0,2024-11-04,Top Track,0.582,0.909,11.0,-3.834,1.0,0.0342,0.00191,0.0,0.308,0.868,119.033,195123.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,Ghost,2.55,83,2021-03-19,"['canadian pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,2024-11-04,Top Track,0.601,0.741,2.0,-5.569,1.0,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,Love Yourself,3.9,83,2015-11-13,"['canadian pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,2024-11-04,Top Track,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.43,233720.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,Sorry,3.35,83,2015-11-13,"['canadian pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,2024-11-04,Top Track,0.655,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.409,99.947,200787.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,STAY (with Justin Bieber),2.36,82,2021-07-27,"['canadian pop', 'pop']",['The Kid LAROI'],https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a,2024-11-04,Top Track,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,Baby,3.57,81,2010-01-01,"['canadian pop', 'pop']",['Ludacris'],https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,2024-11-04,Top Track,0.728,0.859,5.0,-5.237,0.0,0.137,0.0401,0.0,0.111,0.535,65.043,214240.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,Beauty And A Beat,3.8,80,2012-01-01,"['canadian pop', 'pop']",['Nicki Minaj'],https://i.scdn.co/image/ab67616d0000b273f1d02a6cec967f8b6b78f76e,2024-11-04,Top Track,0.601,0.843,0.0,-4.87,1.0,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,227987.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,What Do You Mean?,3.43,79,2015-11-13,"['canadian pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,2024-11-04,Top Track,0.845,0.567,5.0,-8.118,0.0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,I Don't Care (with Justin Bieber),3.67,78,2019-07-12,"['canadian pop', 'pop']",['Ed Sheeran'],https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2024-11-04,Top Track,0.798,0.676,6.0,-5.041,1.0,0.0442,0.0902,0.0,0.0894,0.843,101.956,219947.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,Confident,4.14,78,2014-05-13,"['canadian pop', 'pop']",['Chance the Rapper'],https://i.scdn.co/image/ab67616d0000b27358ae8fddecbd2630005409c9,2024-11-04,Top Track,0.741,0.565,5.0,-5.448,0.0,0.108,0.114,0.0,0.205,0.892,134.122,248133.0,4.0
Justin Bieber,91,78420407,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,bad guy,3.25,57,2021-08-18,"['canadian pop', 'pop']",['Billie Eilish'],https://i.scdn.co/image/ab67616d0000b2733645eb6909301b39e530911a,2024-11-04,Top Track,0.67,0.453,0.0,-11.265,1.0,0.295,0.256,0.327,0.117,0.685,135.047,194840.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,As It Was,2.79,87,2022-05-20,['pop'],[],https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,2024-11-04,Top Track,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Watermelon Sugar,2.9,82,2019-12-13,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2024-11-04,Top Track,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Sign of the Times,5.68,81,2017-05-12,['pop'],[],https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,2024-11-04,Top Track,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Adore You,3.45,79,2019-12-13,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2024-11-04,Top Track,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Falling,4.0,79,2019-12-13,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2024-11-04,Top Track,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Late Night Talking,2.97,77,2022-05-20,['pop'],[],https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,2024-11-04,Top Track,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Fine Line,6.3,76,2019-12-13,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2024-11-04,Top Track,0.306,0.347,2.0,-8.5,1.0,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Matilda,4.1,76,2022-05-20,['pop'],[],https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,2024-11-04,Top Track,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Golden,3.48,73,2019-12-13,['pop'],[],https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2024-11-04,Top Track,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0
Harry Styles,85,33061079,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,Satellite,3.64,72,2022-05-20,['pop'],[],https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,2024-11-04,Top Track,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Kill Bill,2.57,86,2022-12-08,"['pop', 'r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,2024-11-04,Top Track,0.644,0.735,8.0,-5.747,1.0,0.0391,0.0521,0.144,0.161,0.418,88.98,153947.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Snooze,3.36,86,2022-12-09,"['pop', 'r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,2024-11-04,Top Track,0.559,0.551,5.0,-7.231,1.0,0.132,0.141,0.0,0.11,0.392,143.008,201800.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Saturn,3.1,85,2024-02-22,"['pop', 'r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07,2024-11-04,Top Track,0.411,0.619,1.0,-6.834,1.0,0.0368,0.62,0.0,0.11,0.337,177.937,186192.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,All The Stars (with SZA),3.87,85,2018-02-09,"['pop', 'r&b', 'rap']",['Kendrick Lamar'],https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,2024-11-04,Top Track,0.695,0.633,8.0,-4.946,1.0,0.0599,0.0612,0.000195,0.0926,0.557,96.782,232187.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Nobody Gets Me,3.01,84,2022-12-09,"['pop', 'r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,2024-11-04,Top Track,0.358,0.284,7.0,-8.285,1.0,0.0285,0.805,0.0,0.183,0.276,99.796,180853.0,3.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Open Arms (feat. Travis Scott),3.99,80,2022-12-08,"['pop', 'r&b', 'rap']",['Travis Scott'],https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,2024-11-04,Top Track,0.434,0.586,9.0,-7.612,1.0,0.138,0.753,0.0144,0.146,0.239,78.259,239613.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Kiss Me More (feat. SZA),3.48,80,2021-06-25,"['pop', 'r&b', 'rap']",['Doja Cat'],https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a,2024-11-04,Top Track,0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Broken Clocks,3.85,80,2017-06-09,"['pop', 'r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25,2024-11-04,Top Track,0.692,0.684,6.0,-7.364,1.0,0.155,0.131,0.0,0.156,0.406,112.912,231253.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Good Days,4.64,79,2022-12-09,"['pop', 'r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,2024-11-04,Top Track,0.461,0.651,1.0,-8.81,0.0,0.0568,0.418,1.26e-05,0.782,0.383,121.07,278480.0,4.0
SZA,90,24049653,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65,Rich Baby Daddy (feat. Sexyy Red & SZA),5.32,79,2023-10-06,"['pop', 'r&b', 'rap']","['Drake', 'Sexyy Red']",https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,2024-11-04,Top Track,0.636,0.729,2.0,-4.495,1.0,0.055,0.0458,0.0,0.384,0.141,146.009,319192.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Love On The Brain,3.73,83,2016-01-28,"['barbadian pop', 'pop', 'urban contemporary']",[],https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,2024-11-04,Top Track,0.509,0.637,4.0,-4.83,0.0,0.047,0.0717,1.08e-05,0.0789,0.379,172.007,224000.0,3.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Only Girl (In The World),3.92,82,2010-01-01,"['barbadian pop', 'pop', 'urban contemporary']",[],https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,2024-11-04,Top Track,0.789,0.706,11.0,-4.233,0.0,0.0429,0.112,1.71e-05,0.0586,0.638,125.918,235493.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,We Found Love,3.59,81,2011-11-18,"['barbadian pop', 'pop', 'urban contemporary']",['Calvin Harris'],https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46,2024-11-04,Top Track,0.735,0.766,1.0,-4.485,1.0,0.0384,0.025,0.00141,0.108,0.6,127.975,215227.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,S&M,4.06,81,2010-01-01,"['barbadian pop', 'pop', 'urban contemporary']",[],https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,2024-11-04,Top Track,0.769,0.685,1.0,-5.019,1.0,0.041,0.0105,0.000124,0.0887,0.836,127.977,243600.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Needed Me,3.19,80,2016-01-28,"['barbadian pop', 'pop', 'urban contemporary']",[],https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,2024-11-04,Top Track,0.697,0.315,5.0,-8.091,0.0,0.234,0.11,0.0,0.0825,0.298,110.872,191600.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,This Is What You Came For,3.7,73,2024-08-08,"['barbadian pop', 'pop', 'urban contemporary']",['Calvin Harris'],https://i.scdn.co/image/ab67616d0000b2738daa8ac6367fc997c1873b9b,2024-11-04,Top Track,0.647,0.933,9.0,-2.708,0.0,0.0335,0.222,0.0526,0.131,0.41,123.97,221901.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Umbrella,4.6,70,2007-01-01,"['barbadian pop', 'pop', 'urban contemporary']",['JAY-Z'],https://i.scdn.co/image/ab67616d0000b273b9ff0a5f40d3406aed5e5e3b,2024-11-04,Top Track,0.585,0.828,1.0,-4.603,1.0,0.124,0.00906,0.0,0.0426,0.584,174.034,275987.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Stay,4.01,70,2012-01-01,"['barbadian pop', 'pop', 'urban contemporary']",['Mikky Ekko'],https://i.scdn.co/image/ab67616d0000b273e24cbbd5cef05ca77ec67df6,2024-11-04,Top Track,0.621,0.31,9.0,-10.164,0.0,0.0283,0.945,6.12e-05,0.117,0.125,111.881,240707.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Diamonds,3.75,70,2012-01-01,"['barbadian pop', 'pop', 'urban contemporary']",[],https://i.scdn.co/image/ab67616d0000b273e24cbbd5cef05ca77ec67df6,2024-11-04,Top Track,0.562,0.709,11.0,-4.92,0.0,0.0424,0.00124,0.0,0.109,0.401,91.958,225147.0,4.0
Rihanna,92,63469126,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,Don't Stop The Music,4.45,69,2007-01-01,"['barbadian pop', 'pop', 'urban contemporary']",[],https://i.scdn.co/image/ab67616d0000b273b9ff0a5f40d3406aed5e5e3b,2024-11-04,Top Track,0.834,0.669,6.0,-5.582,0.0,0.0637,0.0341,7.18e-05,0.0535,0.547,122.669,267080.0,4.0
Kanye West,93,27809202,https://i.scdn.co/image/ab6761610000e5eb6e835a500e791bf9c27a422a,Heartless,3.52,84,2008-11-24,"['chicago rap', 'hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18,2024-11-04,Top Track,0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,4.0
Kanye West,93,27809202,https://i.scdn.co/image/ab6761610000e5eb6e835a500e791bf9c27a422a,Flashing Lights,3.96,83,2007-09-11,"['chicago rap', 'hip hop', 'rap']",['Dwele'],https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,2024-11-04,Top Track,0.639,0.628,6.0,-7.578,0.0,0.0398,0.0381,0.0,0.386,0.43,90.482,237507.0,4.0
Kanye West,93,27809202,https://i.scdn.co/image/ab6761610000e5eb6e835a500e791bf9c27a422a,CARNIVAL,4.41,82,2024-02-09,"['chicago rap', 'hip hop', 'rap']","['¥$', 'Ty Dolla $ign']",https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a,2024-11-04,Top Track,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,264324.0,4.0
Kanye West,93,27809202,https://i.scdn.co/image/ab6761610000e5eb6e835a500e791bf9c27a422a,Father Stretch My Hands Pt. 1,2.27,82,2016-06-10,"['chicago rap', 'hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,2024-11-04,Top Track,0.724,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.538,0.438,113.088,135920.0,4.0
